date,yt_pred_time_trend_1_dummy,yt_pred_time_trend_2_dummy,yt_pred_time_trend_3_dummy,yt_true,yt_pred_time_trend_3_fourier,yt_pred_mlp_8,yt_pred_stacked_mlp,yt_pred_d1d13_ar13,yt_pred_d1d12_mlp
1949-04-01,1699.507894736841,1749.6003173662118,1830.0385892828708,1843,1822.182983344206,2121.5484272168123,2077.092607009939,2044.2205330800784,1966.9025076717985
1949-05-01,1762.4026315789465,1806.6018307026832,1888.590593210988,2052,1955.776085372183,2138.687668806007,2074.2585815882458,2085.3814693783934,2040.8154228500416
1949-06-01,1916.8763157894728,1955.1822897114127,2038.5277329042344,2039,1917.1641948706724,2266.962148436801,2213.790710950878,2220.651094997744,2189.644815341353
1949-07-01,2307.0868421052623,2339.499588121153,2424.007903099451,2351,2579.394634183175,2466.51375748135,2433.34039241493,2249.044692701502,1931.9628214173354
1949-08-01,3411.8763157894728,3438.395827846536,3523.873209059796,3394,3363.1923361201734,3112.6185945619177,3251.9181201241045,3762.607581117476,3909.9215692619655
1949-09-01,2662.0868421052623,2682.7131321167444,2768.9657560484266,3581,2904.2031814268,2846.6459543004894,3016.640934569319,2548.4353384914266,1907.1780330123238
1949-10-01,2193.034210526315,2207.7672754732785,2294.601333539029,2489,2208.0982797043443,2984.594223440351,3097.2310394574856,2640.605934145343,3519.3448277620664
1949-11-01,2013.5078947368413,2022.3477315388857,2109.569415215812,2468,2136.4458092333875,2447.2105980837378,2336.367524001349,2469.6987478975752,2323.4895344115284
1949-12-01,1774.9815789473676,1777.9281869613233,1865.3436852893024,2134,1892.3275900836936,2239.320614258432,2176.2384981414443,2226.19349648466,2219.070577977526
1950-01-01,1598.1951754385957,1595.7396557802526,1711.2244619976552,1903,1649.6468698753094,2070.482450931117,1995.8158248486704,2046.4588016074367,2002.4748894882382
1950-02-01,1580.5635964912271,1573.1970613476833,1688.520351930602,1719,1754.5732508075052,2033.956729961612,1989.765035395487,1992.470344726052,1915.0539780956979
1950-03-01,1717.247807017543,1704.9702542539198,1819.9705216678224,1617,1778.534466328751,2029.406107196108,2031.4423562616853,2074.5844593709207,1810.0252129783798
1950-04-01,1825.3004385964905,1808.1118673572528,1922.6276027882643,1818,1914.4991144482888,1992.4547221399064,1940.6552377093008,1683.141804259445,1357.509379626962
1950-05-01,1888.195175438596,1866.0955849837767,1979.965279502453,2067,2046.8908882223773,2110.0116713746497,2077.5738377445823,1980.5450024229008,1986.5326322385736
1950-06-01,2042.668859649122,2015.6582482825595,2128.7203939156525,2457,2007.1097804549447,2224.14210489509,2178.556972238541,2195.6997235199237,2023.2119432086447
1950-07-01,2432.879385964912,2400.957750982352,2513.0508407647044,2600,2668.2031134894924,2698.725168540335,2700.567643135248,2317.670010183856,2729.258623732332
1950-08-01,3537.668859649122,3500.836194997788,3611.798725312767,3530,3450.895820136502,3306.456967995082,3381.338698258829,3950.114521213786,3612.1437164702256
1950-09-01,2787.879385964912,2746.1357035580486,2855.8061528229973,2693,2990.833781141106,3577.912782447563,3732.599047539773,2955.789534250798,3674.0454345615444
1950-10-01,2318.826754385964,2272.172051204635,2380.388912769082,2448,2293.688106104596,2725.543317076077,2701.1937008081413,2185.362043995556,1562.8286294956051
1950-11-01,2139.3004385964905,2087.734711560295,2194.3364788352287,2250,2221.02697330755,2495.2768998701727,2469.363887306733,2356.6332822085787,2380.871070154204
1950-12-01,1900.7741228070167,1844.297371272785,1949.1225352319648,1972,1975.9322028197348,2192.076661085717,2177.622693083817,2083.9272758649704,1880.782038651816
1951-01-01,1723.9877192982449,1663.091044381767,1794.0474001974455,1682,1732.307042261195,2002.653619390742,1950.7759584536263,1834.4339849892565,1698.8347702868946
1951-02-01,1706.3561403508763,1641.5306542392505,1770.419680321403,1730,1836.3210938312025,1840.204670666564,1781.490203186397,1632.151266373403,1456.1350227669136
1951-03-01,1843.040350877192,1774.286051435539,1900.978542183516,1814,1859.4020909782264,1878.8975871882824,1831.8217273083776,1650.0431531642243,1591.0827566140788
1951-04-01,1951.09298245614,1878.409868828925,2002.776617362732,1900,1994.5186317115088,2021.3924378814413,1963.8622641446325,1735.5211881898465,1981.6270840454417
1951-05-01,2013.9877192982449,1937.3757907455013,2059.287590069577,2051,2126.094409087309,2188.512920383572,2144.1525720750883,2059.4323092802038,2114.699481869694
1951-06-01,2168.461403508771,2087.9206583343366,2207.248302409315,2290,2085.5294159095547,2435.181010205792,2411.9987252096803,2243.0639720915115,2399.3102258622666
1951-07-01,2558.6719298245607,2474.202365324182,2590.8166491187885,2599,2745.8709745217466,2744.434115647027,2769.0959779411096,2505.690404479523,2396.5596318112184
1951-08-01,3663.461403508771,3575.0630136296704,3688.834735461153,3428,3527.844017734368,3174.0527430359903,3294.647160296792,3447.2218188010147,3485.8732154984755
1951-09-01,2913.6719298245607,2821.344726479984,2932.1446666995694,2262,3067.09442629255,3072.884291689687,3229.347003890204,3216.806776688809,2553.471171557675
1951-10-01,2444.619298245613,2348.363278416623,2456.06223230772,2242,2369.293309797584,2483.550921091401,2411.6696728695115,2018.5965940809676,1971.8327903441332
1951-11-01,2265.0929824561395,2164.9081430623355,2269.376905969817,2103,2296.0088465300496,2264.6624653623826,2225.986411534261,1945.350122515054,2011.906079328326
1951-12-01,2026.566666666666,1922.4530070648784,2023.562371896384,1825,2050.322856559712,2022.9634877172048,1997.8971869980016,1810.473888536565,1788.6269865216896
1952-01-01,1849.7802631578936,1742.228884463913,1867.9189483255784,1670,1806.138587506617,1861.170430536143,1764.938496807098,1564.4544369281916,1498.6233230197545
1952-02-01,1832.1486842105253,1721.650698611449,1843.755241847132,1681,1909.625641570036,1841.209893817581,1792.8236390046302,1574.520393196577,1681.46926318212
1952-03-01,1968.832894736841,1855.3883000977903,1973.8104190407216,1713,1932.2117521984376,1931.9919983673328,1891.2066494756853,1586.8698042319584,1728.1090612599678
1952-04-01,2076.8855263157884,1960.4943217812288,2075.1371114852973,1954,2066.865517401065,1986.95592812284,1919.1028244791275,1792.4934808245737,1761.3966541436248
1952-05-01,2139.780263157894,2020.4424479878576,2131.2090033913846,1876,2198.0106302341765,2135.943013850513,2108.3941124616226,2064.0757810885334,2066.101766494521
1952-06-01,2294.25394736842,2171.969519866745,2278.7629368642465,2272,2157.0470835017004,2269.715557738094,2207.8093877538104,2292.972049805392,2075.1671450320846
1952-07-01,2684.4644736842097,2559.2334311466434,2661.956806640725,2612,2817.022199547137,2684.39435850522,2733.6900191222726,2496.1662001117747,2542.912595390935
1952-08-01,3789.25394736842,3661.076283742184,3759.632717983979,3590,3598.660911180969,3034.734863013101,3180.8044930512915,3402.31706455876,3404.2509184408864
1952-09-01,3039.4644736842097,2908.34020088255,3002.6327761571656,2496,3137.609099148329,2886.170529707978,3044.3978895033088,2527.949162726716,2386.925616540566
1952-10-01,2570.4118421052626,2436.340957109242,2526.272770633969,2441,2439.537873050508,2457.412065039796,2393.7043620233767,2391.274556499628,2439.75006286389
1952-11-01,2390.8855263157884,2253.868026045008,2339.3421750986,2340,2366.015411168085,2268.8184241257363,2220.647157778897,2195.558485689039,2266.447247696229
1952-12-01,2152.359210526315,2012.3950943376024,2093.3146737615834,2090,2120.123533570825,2050.9851740667364,2018.2979385608187,2020.759905111632,2026.2695548128067
1953-01-01,1975.5728070175428,1833.1531760266896,1937.4905848610767,1812,1875.765487878775,1941.240382367185,1864.1554159885368,1841.8684165104205,1899.4912266596425
1953-02-01,1957.9412280701745,1813.5571944642784,1913.1785149868103,1788,1979.110876291205,1874.6076359552203,1816.670486556126,1852.2640728521565,1785.6803397913386
1953-03-01,2094.6254385964903,1948.2770002406724,2043.1176307184644,1837,2001.5874322565849,1953.9523878268487,1912.39503473392,1915.464999225719,1782.7760162474615
1953-04-01,2202.678070175438,2054.365226214163,2144.360563634985,1993,2136.163753784157,2052.159336276747,2005.720384707393,2021.0194374229975,2040.4598131588214
1953-05-01,2265.572807017543,2115.295556710845,2200.3809979469,2021,2267.26353393018,2106.013694969407,2054.827335105388,2065.683179986679,1878.8823790057395
1953-06-01,2420.046491228069,2267.8048328797854,2347.915775759471,2199,2226.286765498581,2347.070659818836,2295.872143032577,2381.239722657475,2379.6677918888254
1953-07-01,2810.257017543858,2656.050948449736,2731.122791809541,2622,2886.280770832862,2725.706456248556,2744.808213166379,2609.9441725559764,2502.3814918682037
1953-08-01,3915.0464912280695,3758.8760053353294,3828.844151360269,3787,3667.970482743506,3177.8127733100177,3314.04978057198,3529.7495547515427,3562.8670645633956
1953-09-01,3165.257017543858,3007.122126765748,3071.9219596748103,2914,3207.001781975644,3138.6287775133123,3318.887698707524,2554.2235968120904,2658.2049218104366
1953-10-01,2696.204385964911,2536.1050872824926,2595.6720062268514,2487,2509.045778130568,2807.735699686662,2800.5059736954613,2726.686745161452,2823.4722302575283
1953-11-01,2516.678070175438,2354.6143605083103,2408.883764700602,2314,2435.670649488856,2485.0704908958696,2428.461287926852,2482.940657002096,2346.306580140659
1953-12-01,2278.151754385964,2114.1236330909583,2163.0309193065887,2139,2189.9582161202743,2199.950082345504,2166.385387604842,2056.640816530725,2022.9697407527556
1954-01-01,2101.365350877192,1935.8639190700976,2007.4137882829664,2124,1945.8117256448688,2028.9013016174065,1971.4214185565293,1891.643382800355,1823.4797567884925
1954-02-01,2083.733771929824,1917.2501417977392,1983.3409782194656,2214,2049.40078026191,2033.03707997002,2026.19105455527,2047.092538308435,2064.485182565391
1954-03-01,2220.41798245614,2052.952151864186,2113.551655695768,2234,2072.153113419867,2174.3806753770696,2188.8486152580685,2188.9106921105576,2226.4006779970173
1954-04-01,2328.470614035087,2160.022582127729,2215.098452290819,2279,2207.037323127985,2286.8030590712497,2266.3896934127683,2397.59239757924,2352.122449476591
1954-05-01,2391.365350877192,2221.935116914464,2271.4550522151458,2423,2338.477102442518,2315.1422867203974,2265.411107100132,2251.754149424397,2268.2185590246163
1954-06-01,2545.8390350877185,2375.4265973734564,2419.358297574012,2290,2297.8724441673976,2499.836850700852,2447.1650391086528,2605.205970226212,2565.8619716450103
1954-07-01,2936.049561403508,2764.65491723346,2802.96608310426,2903,2958.270670646124,2829.5950049824355,2804.061520873573,2862.1593079036884,2674.277827797877
1954-08-01,4040.83903508772,3868.462178409106,3901.120514069045,4485,3740.396714689178,3470.152845207705,3597.9199930266395,3981.396229431487,4032.4244751788383
1954-09-01,3291.049561403508,3117.6905041295768,3144.6636957315286,3085,3279.8964570416942,3673.9962981629214,3872.9269081491984,3287.061570222675,3578.824075375662
1954-10-01,2821.9969298245605,2647.6556689363742,2668.911417565392,2852,2582.4410073049626,2987.9649928185554,2943.684387109553,2942.9117598776284,2619.307587847654
1954-11-01,2642.4706140350872,2467.147146452244,2482.6531532548483,2629,2509.5985437595623,2676.099494107129,2617.409691671753,2725.3903657133005,2638.247975982541
1954-12-01,2403.944298245613,2227.638623324945,2237.362587010422,2435,2264.450886475259,2443.885240448426,2406.714500256828,2468.03760941908,2419.0397735099405
1955-01-01,2227.157894736841,2050.3611135941374,2082.3400370702684,2227,2020.9012830720976,2363.9560253649192,2329.9341626204778,2317.528387179341,2384.7066654321407
1955-02-01,2209.526315789473,2032.729540611831,2058.89411002412,1944,2125.11933574935,2325.677504838712,2333.4940390187808,2340.9693424101124,2280.7609346313748
1955-03-01,2346.210526315788,2169.41375496833,2189.763972451656,2125,2148.532777955485,2325.776825126617,2315.9242316487475,2142.592934682514,1920.7045226493192
1955-04-01,2454.263157894736,2277.4663895219264,2292.002255931823,2260,2284.1102076997468,2439.76092366238,2433.300986495944,2276.4975961192904,2131.3817480372963
1955-05-01,2517.157894736841,2340.361128598713,2349.082644675148,2299,2416.275318038392,2506.5639892681565,2495.5662249826346,2357.0249417504992,2367.072366267861
1955-06-01,2671.6315789473674,2494.834813347759,2497.7419807868937,2323,2376.428101775349,2571.794534825656,2489.2800867127858,2347.4866481199406,2126.1053455940746
1955-07-01,3061.842105263157,2885.0453374978147,2882.138159003904,2659,3037.61588125412,3131.217731142354,3110.9317016651185,2907.7742384582943,2897.8383659660713
1955-08-01,4166.631578947367,3989.8348029635135,3981.1132845893335,3761,3820.563589285186,3754.421975214944,3838.056719249932,4038.965598575899,4201.126857440494
1955-09-01,3416.842105263157,3240.045332974037,3225.5094628063434,2779,3360.91710661368,3511.0659716520336,3662.3643359255457,2743.660015664742,2319.006149540981
1955-10-01,2947.789473684209,2770.992702070887,2750.642483128615,2761,2664.3475428408924,3020.8995821312537,3010.138836729269,2463.58547505373,2504.066223863534
1955-11-01,2768.263157894736,2591.4663838768097,2565.3018192403624,2446,2592.4230762474035,2805.457684569845,2810.4035509360124,2441.98325304631,2502.5168669468385
1955-12-01,2529.7368421052624,2352.940065039563,2320.961155352109,2278,2348.225526902978,2515.250351415169,2511.828518927323,2272.578167906351,2211.4674019857957
1956-01-01,2352.95043859649,2176.6447595988075,2166.92080970201,1879,2105.658142427661,2304.385953692786,2280.0399452592205,2063.447005838523,2027.2643983615962
1956-02-01,2335.318859649122,2159.9953909065543,2144.4893888797988,1881,2210.890525020725,2077.8962221637603,2024.8083840048007,1821.3105596980467,1553.7857770684868
1956-03-01,2472.0030701754376,2297.661809553106,2276.406059465153,2165,2235.3504081306382,2206.7536437518315,2197.4447551124586,1944.7964647125275,2025.146232394461
1956-04-01,2580.055701754385,2406.696648396755,2379.723453037021,2199,2372.006389766644,2380.812380307344,2404.223831950189,2142.3483179261366,2265.165504155204
1956-05-01,2642.95043859649,2470.5735917635943,2437.9152538059298,2308,2505.282162985,2421.243424734733,2413.0806431948618,2292.6481602948625,2198.643085226663
1956-06-01,2797.424122807017,2626.029480802693,2587.718303877141,2529,2466.577720589636,2532.0133472093944,2488.5244332262905,2228.112918046335,2293.3254092735024
1956-07-01,3187.634649122806,3017.222209242801,2973.290497987497,2573,3128.940384924051,2957.7023409824974,2976.3122812425186,2774.352124124238,2828.197313496232
1956-08-01,4292.424122807017,4122.993878998552,4073.473941400158,3946,3913.095088798728,3325.365659051212,3406.807220003608,4060.843442770123,3635.9859821580912
1956-09-01,3542.634649122806,3374.186613299129,3319.1107393782786,3200,3454.6877129588,3400.25902344146,3576.161313368269,2806.723760822857,2927.25330353965
1956-10-01,3073.582017543859,2906.116186686031,2845.516681395545,2574,2759.3893670055577,3125.9280195888737,3163.217424095913,2876.90077444511,3150.773692761102
1956-11-01,2894.055701754385,2727.5720727820067,2661.4812411361672,2422,2688.768229219579,2644.655755118025,2584.352714553314,2486.6485372491134,2220.9850902811995
1956-12-01,2655.5293859649114,2490.027958234812,2418.478102810672,2446,2445.906119670632,2365.256304560589,2348.387861389081,2227.893366873413,2214.1951078477805
1957-01-01,2478.7429824561395,2314.71485708411,2265.8075846572137,2828,2204.706285978759,2209.931919420917,2185.179672707968,2091.8702211722702,2013.1088430786695
1957-02-01,2461.1114035087708,2299.0476926819088,2244.778293265525,2879,2311.3383303432347,2396.6857138532428,2448.903042626643,2407.069535848132,2799.793246121806
1957-03-01,2597.795614035087,2437.6963156185134,2378.129395215283,2800,2337.229986212525,2644.43816991807,2700.4151369310025,2905.136984827648,3132.1258777540716
1957-04-01,2705.848245614034,2547.713358752215,2482.9135220854378,2835,2475.3498515958763,2707.216070106064,2694.9031247874746,2853.957148452494,2792.8030470769936
1957-05-01,2768.7429824561395,2612.5725064091066,2542.604358086516,2585,2610.1216195495444,2760.9019718165614,2732.732582005641,2897.5513764678635,2907.7133962417593
1957-06-01,2923.216666666666,2769.010599738257,2693.938745323776,2787,2572.9452828774565,2735.4346366755994,2659.6898078148392,2817.8779052974987,2770.0395253719726
1957-07-01,3313.4271929824554,3161.1855324684184,3081.0745785340664,3334,3236.8681639231163,3037.6112421419925,3023.917481850935,3066.490056054574,2794.2682633492996
1957-08-01,4418.216666666666,4267.939406514222,4182.853962980541,4746,4022.6151954970046,3794.098203268124,3884.9026273460254,4598.273226424708,4673.783806836753
1957-09-01,3668.427192982456,3520.114345104851,3430.11900392636,3613,3565.832258344254,3972.813147176359,4106.600753538058,3770.81687168409,3965.558286897667
1957-10-01,3199.374561403508,3053.0261227818064,2958.185490845205,3463,2872.1904620661567,3317.438892245936,3278.386154500387,3358.173752999256,2949.400064929272
1957-11-01,3019.8482456140346,2875.4642131678343,2775.8428974212884,3274,2803.2579849432896,3089.131054134892,3029.660385678864,3140.227955865856,3273.7428461289637
1957-12-01,2781.3219298245604,2638.902302910693,2534.564907865136,2801,2562.116647045419,3011.8875882207326,2966.9218768136325,3198.6634411760806,3268.577951805244
1958-01-01,2604.5355263157885,2464.5714060500427,2383.651840414904,2488,2322.669695992591,2950.3760707935107,2920.5510497589294,3015.647233898225,3147.1023577549004
1958-02-01,2586.90394736842,2449.8864459378947,2364.4123016603216,2386,2431.086733984078,2812.29460781897,2799.3892474652616,2715.9089328706305,2495.965443831541
1958-03-01,2723.588157894736,2589.517273164552,2499.58545818107,2428,2458.795494468347,2806.096329152718,2821.5219132565244,2707.301458926191,2261.7675731257723
1958-04-01,2831.640789473683,2700.516520588306,2606.223941556097,2678,2598.7645754546425,2840.7696325252227,2845.802993299504,2657.630920441685,2422.052267139613
1958-05-01,2894.5355263157885,2766.3578725352504,2667.801435995928,2744,2735.4176699992217,2854.965463949121,2838.562465056754,2613.690048175185,2389.614996762837
1958-06-01,3049.009210526315,2923.7781701544536,2821.054783605825,2772,2700.1547709060123,3102.732968323073,3042.371757274882,2952.827128616708,2906.780124947314
1958-07-01,3439.2197368421043,3316.935307174668,3210.1418791226333,3520,3366.023200518516,3622.677665454789,3565.873986393921,3085.3079625306946,3281.226799959013
1958-08-01,4544.009210526315,4424.671385510524,4313.904827809509,3833,4153.747891647216,4291.748214663574,4285.592189263007,4557.493740505441,4894.646201631156
1958-09-01,3794.219736842104,3677.828528391205,3563.1857349296088,3377,3698.9747250372425,3953.5217687580607,3974.076873185364,3274.4537088830198,2653.614921859158
1958-10-01,3325.167105263157,3211.7225103582127,3093.30038995662,3013,3007.3748102898894,3688.948744142144,3676.39863652976,2906.6835564745115,3183.2101462888986
1958-11-01,3145.6407894736835,3035.1428050342934,2913.0382665747493,2871,2940.516325685734,3315.07043504879,3313.836157474833,2852.617668510902,2786.8259848868493
1958-12-01,2907.1144736842098,2799.5630990672043,2673.8730489945256,2592,2701.481091294542,2929.4748587667486,2943.2135585103747,2579.71740776787,2350.033588754788
1959-01-01,2730.328070175437,2626.214406496607,2525.1050554541034,2375,2464.172354736358,2639.92197503972,2630.3850825492727,2609.4389480750306,2234.4089888668877
1959-02-01,2712.696491228069,2612.511650674511,2508.0428925432143,2304,2574.759718210456,2533.8365956968173,2520.811562570272,2358.9496750089147,2231.428895589892
1959-03-01,2849.380701754385,2753.1246821912214,2645.4257268415386,2464,2604.670915165302,2602.3616225095884,2591.705324161954,2262.9825896095645,2310.4518836565258
1959-04-01,2957.4333333333325,2865.106133905028,2754.306189928023,2557,2746.874543610143,2799.825995698264,2810.6061060832194,2511.748669102958,2680.2500297711467
1959-05-01,3020.328070175437,2931.9296901420253,2818.157966013192,2739,2885.7942966012324,2877.645528288407,2865.2400590837724,2421.8264626730206,2583.8061864724987
1959-06-01,3174.801754385964,3090.332192051281,2973.717897202311,2714,2852.8301669425,3102.640008328244,3081.9004744080444,2771.0584830533,2732.6587222234575
1959-07-01,3565.0122807017533,3484.471533361547,3365.143878232223,3102,3521.0294769774496,3506.6764162288505,3503.618588241988,3294.38921096169,3419.1960176756957
1959-08-01,4669.801754385964,4593.189815987456,4471.278014366083,3961,4311.11715951656,3706.876170473379,3758.0948880279634,4096.696249395777,3375.088129073898
1959-09-01,3920.0122807017538,3847.329163158191,3722.9624108670514,3772,3858.739095304965,3787.628988835106,3884.399011893373,3243.8098446354616,3465.0494345116604
1959-10-01,3450.9596491228062,3382.2053494152506,3255.5128572088115,3245,3169.5663939439564,3581.6387678457604,3622.044721303996,3226.7241118635084,3379.556128407441
1959-11-01,3271.4333333333325,3206.6078483813835,3077.718827075573,3104,3105.167233714112,3227.395157250613,3214.55412898546,3136.503953173662,3065.8349655739075
1959-12-01,3032.9070175438587,2972.010346704348,2841.054004677864,2869,2868.623434685196,2933.325402428933,2933.322067998999,2693.5769136677945,2788.7427198482146
1960-01-01,2856.120614035087,2799.643858423803,2694.818708253839,2513,2633.8382444772583,2697.6958572936483,2684.0772938156624,2496.7203729793346,2617.0899942485485
1960-02-01,2838.4890350877185,2786.92330689176,2680.321544393228,2385,2746.981265289566,2548.454668928199,2517.177722978665,2474.9297271366595,2407.362034509668
1960-03-01,2975.1732456140344,2928.5185426985217,2820.301679675712,2756,2779.480230570592,2607.3030895653046,2601.625780871336,2536.353133182487,2507.228284779476
1960-04-01,3083.225877192981,3041.482198702381,2931.8117456802383,2927,2924.303738329577,2857.9722013731684,2894.760340498889,2860.1896413747427,2812.4922199108914
1960-05-01,3146.120614035087,3109.287959229431,2998.3254266173326,2940,3065.875481622777,3038.7646082029955,3055.517673387243,3068.0907629429967,3073.9422086982477
1960-06-01,3300.594298245613,3268.6726654287395,3156.579564592258,3180,3035.595453254123,3115.183068841627,3074.59995614965,2925.468997796253,2877.3216280436545
1960-07-01,3690.804824561402,3663.794211029058,3550.732054341859,3791,3706.510975567115,3546.060511834049,3519.4850199687285,3659.8518246975273,3532.371411167922
1960-08-01,4795.594298245614,4773.49469794502,4659.6250011292905,4093,4499.346981372239,4119.843438093833,4120.807627056549,4369.986949818151,4617.18633142305
1960-09-01,4045.804824561402,4028.616249405807,3914.100510217712,4309,4049.749351414621,4083.878202258272,4091.5857963455487,3852.532619190846,3868.5676808741828
1960-10-01,3576.752192982455,3564.4746399529195,3449.474371080807,3532,3363.389195295555,3933.3221929268257,3946.670133226011,3658.159265917131,3745.203337351315
1960-11-01,3397.225877192982,3389.8593432091056,3274.5360574027864,3408,3301.834691295623,3524.977976853388,3488.680763231211,3519.8667358157945,3353.480470207096
1960-12-01,3158.699561403508,3156.2440458221217,3040.759253394177,2839,3068.167659484586,3208.640992209408,3206.18615858058,3169.9706993263358,3134.9879624426103
1961-01-01,2981.913157894736,2984.85976183163,2897.4442772931307,2792,2836.291347482492,2762.723861366133,2711.5452700484902,2723.2670553641456,2443.7058052667626
1961-02-01,2964.2815789473675,2973.121414589639,2885.899735689384,2798,2952.375357488612,2731.545908249516,2711.53240331519,2658.561616784177,2625.69615508919
1961-03-01,3100.965789473684,3115.698854686454,3028.8647951626144,3007,2987.847422951414,2959.236431779833,2961.2915157076045,3067.374063412337,3135.9360534851676
1961-04-01,3209.0184210526304,3229.644714980366,3143.392087291769,3086,3135.6761418801434,3179.737601065584,3190.492944016009,3119.961552508721,3140.8182704120727
